54,0,1,0,1,0,1,0,0,0,0
55,0,1,1,1,0,0,1,1,1,1
56,1,0,1,1,1,1,0,0,0,0
57,0,0,0,1,1,1,1,1,0,0
58,0,0,0,1,1,1,0,1,0,0
59,0,1,0,1,1,1,0,1,0,0
60,0,0,1,1,1,1,0,1,0,0
61,0,1,1,1,0,0,0,1,0,0
62,0,0,1,1,0,0,0,1,0,1
63,0,0,1,1,0,1,0,1,0,0
64,1,0,1,1,1,1,0,1,0,0
65,0,0,0,0,0,0,0,1,0,0
66,0,0,1,1,0,1,0,0,0,1
67,0,0,0,0,0,0,0,0,0,0
68,0,0,1,1,0,0,0,1,0,0
69,0,0,1,0,0,1,0,1,0,0
70,0,0,1,0,0,0,0,1,0,0
71,0,0,1,1,1,1,1,1,0,0
72,0,0,1,1,1,1,1,1,0,1
73,0,0,1,1,0,1,0,1,1,0
74,0,1,0,1,1,1,0,1,1,0
75,0,1,0,0,1,1,0,1,0,1
76,0,0,1,1,0,1,0,1,1,1
77,0,0,1,1,1,1,0,1,1,1
78,0,1,1,1,0,1,0,1,1,1
79,0,0,0,1,1,0,0,1,0,0
80,0,1,0,0,1,0,0,0,0,1
81,0,0,1,1,1,0,0,1,1,1
82,0,0,1,1,0,1,0,1,1,0
83,0,0,1,1,0,0,0,1,1,1
84,0,1,1,1,1,1,1,1,1,1
85,0,0,1,1,1,0,0,1,0,0
86,0,1,1,1,1,0,0,0,0,1
87,0,0,1,1,1,0,0,1,0,1
88,0,0,1,1,1,1,1,1,0,1
89,0,1,1,1,1,1,0,1,0,1
90,0,1,1,1,1,1,0,1,1,1
91,0,0,1,1,0,0,0,0,0,0
92,1,1,1,1,1,1,0,1,1,1
93,0,1,1,1,1,1,0,1,0,1
94,0,1,1,1,1,1,0,0,0,1
95,0,1,1,1,1,0,0,1,0,0
96,0,1,1,1,0,1,0,1,1,0
97,1,1,1,1,0,1,0,1,0,0
98,0,1,1,1,1,1,1,1,0,0
99,0,0,0,1,1,0,0,0,0,1
100,0,1,1,1,0,0,0,1,1,1
101,0,1,0,1,1,1,0,1,1,1
102,0,1,1,1,1,1,0,0,1,1
103,0,1,1,1,1,1,0,1,1,1
104,0,1,1,1,1,1,1,0,0,1
105,1,1,1,1,1,0,0,0,1,1
106,1,1,0,0,1,1,0,0,1,0
107,1,1,0,1,1,1,0,1,1,1
108,1,1,1,1,1,1,1,1,1,1
109,1,1,1,1,1,1,0,1,1,1
110,1,1,1,1,1,1,1,1,1,1
111,1,1,1,1,1,1,1,0,1,1
112,0,1,1,1,1,1,1,1,1,1
113,1,1,0,1,1,1,0,0,1,1
114,1,1,1,1,1,1,0,1,1,1
115,1,1,1,1,1,1,0,0,0,1
116,1,1,1,1,1,1,1,0,1,1
117,0,0,0,0,0,0,0,0,0,0
118,0,0,0,0,0,0,0,0,0,0
119,0,1,0,0,1,0,1,0,0,0
120,1,0,0,0,0,0,0,0,0,0
121,0,0,0,0,0,0,0,0,0,0
122,1,0,0,0,0,0,1,0,0,1
123,1,1,0,0,0,0,1,0,0,0
124,0,1,0,0,0,0,0,0,0,0
125,1,1,1,0,0,0,1,1,0,0
126,1,0,0,0,0,0,1,0,1,0
127,1,1,1,1,0,0,1,0,1,1
128,1,1,0,1,1,0,0,1,0,1
129,1,1,0,1,1,0,0,0,0,1
130,1,1,1,1,1,1,0,0,0,1
131,1,1,1,1,0,1,1,0,1,1
132,1,1,1,1,1,1,0,0,1,1
133,0,1,1,1,0,1,0,0,0,0
134,1,1,1,0,0,0,1,1,0,0
135,1,1,1,1,0,0,0,0,0,1
136,1,1,0,0,0,0,1,0,0,0
137,1,0,0,0,0,0,0,0,0,0
138,1,1,0,0,0,0,0,0,0,0
139,1,1,0,0,0,0,1,0,0,0
140,1,0,0,0,0,0,0,0,0,0
141,1,1,0,0,0,0,0,1,0,0
142,1,1,0,0,0,0,0,0,1,0
143,1,0,1,0,0,0,0,0,0,0
144,1,1,0,0,0,0,0,0,0,0
145,1,0,0,0,0,0,1,0,0,0
146,1,0,0,0,0,0,0,0,0,0
147,1,0,1,0,0,0,0,0,0,0
148,1,0,1,0,0,1,1,1,1,0
149,1,1,0,1,1,1,1,0,1,0
150,1,0,0,0,0,1,1,0,1,0
151,1,1,0,0,0,0,1,0,1,0
152,1,1,1,0,0,0,1,0,0,0
153,1,0,0,0,0,0,1,0,1,0
154,1,0,0,0,0,0,1,0,0,0
155,1,0,0,0,0,0,1,0,0,1
156,1,0,0,0,1,1,1,1,1,1
157,1,1,0,1,0,0,1,1,0,0
158,1,1,0,1,0,0,1,0,1,1
159,1,1,0,1,1,0,1,0,0,1
160,1,1,0,1,0,0,1,1,0,1
161,1,0,0,0,1,0,1,1,0,0
162,1,1,0,0,0,0,1,0,1,0
163,1,0,1,0,0,0,1,1,1,0
164,1,0,1,0,0,0,1,0,0,0
165,1,1,1,1,0,0,1,0,1,1
166,1,0,1,0,0,0,1,1,1,0
167,1,1,1,0,0,0,1,1,1,0
168,1,1,0,0,0,0,1,1,1,0
169,1,0,0,0,0,0,0,0,0,0
170,1,0,0,0,0,0,1,0,0,0
171,1,0,1,0,0,0,1,0,0,0
172,1,1,0,0,1,0,0,0,1,1
173,1,1,1,0,0,0,1,0,1,1
174,1,0,0,0,0,0,1,1,1,0
175,1,0,0,0,0,0,1,0,0,0
176,1,0,1,0,0,0,1,0,0,0
177,1,1,0,0,0,0,1,0,0,0
178,1,0,0,0,0,0,1,0,0,0
179,1,0,0,0,0,0,1,0,0,0
180,1,0,0,0,0,0,1,0,0,0
181,1,0,0,0,0,0,1,0,1,0
182,1,0,1,0,0,0,1,0,0,0
183,1,0,0,0,0,0,0,0,1,0
184,1,0,0,0,0,0,0,0,1,0
185,1,0,0,0,0,0,1,0,0,0
186,1,1,1,1,1,1,1,1,1,1
187,1,0,1,0,0,0,1,1,1,0
188,1,0,0,0,0,1,1,0,1,0
189,1,0,0,0,0,0,1,0,1,0
190,1,0,0,0,0,0,1,0,1,0
191,1,0,0,0,0,0,1,1,1,0
192,1,0,0,0,0,0,1,0,1,1
193,1,0,0,0,0,0,1,1,1,0
194,1,0,0,0,0,1,1,1,1,0
195,1,0,0,0,0,0,1,0,1,0
196,1,0,0,0,0,0,1,0,1,0
197,1,0,0,0,1,0,1,1,1,0
198,1,1,0,0,0,1,1,0,1,0
199,1,0,0,1,0,0,1,0,1,1
200,1,0,0,0,0,0,1,0,1,0
201,1,0,0,0,0,0,1,1,1,0
202,1,0,0,0,0,0,1,1,0,0
203,1,0,0,0,0,0,1,1,1,0
204,1,0,1,0,0,1,1,0,1,0
205,1,1,1,0,1,0,1,0,1,0
206,1,0,0,0,1,1,1,0,1,1
207,1,1,1,0,1,1,1,0,1,1
208,1,0,0,0,0,0,1,0,1,0
209,1,0,1,0,0,0,1,0,1,0
210,1,0,0,0,0,0,1,0,1,1
211,1,0,0,0,1,0,1,1,1,1
212,1,0,1,0,0,0,1,0,1,1
213,1,0,0,0,0,0,1,1,1,1
214,1,0,0,0,0,1,1,1,1,1
215,1,0,0,0,1,0,1,0,1,0
216,1,0,0,0,1,0,1,0,1,1
217,1,0,1,0,0,1,1,1,1,0
218,1,1,0,0,0,0,1,1,1,0
219,1,1,0,0,0,0,1,0,1,1
